date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:39:53	238/238	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Sep%202017%2011:09:48%20GMT	http://radixtouch.in/hospital	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital.0.delayed	(from )
16:39:54	104962/104962	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Aug%202017%2005:31:08%20GMT	http://radixtouch.in/hospital/	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/index.html	(from )
16:39:54	680/680	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2008%20Sep%202017%2011:09:48%20GMT	http://radixtouch.in/robots.txt		(from )
16:39:54	12940/12940	---MCZ	200	added ('OK')	text/css	date:Fri,%2011%20Aug%202017%2004:38:54%20GMT	http://radixtouch.in/hospital/js/simple-line-icons/simple-line-icons.min.css	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/simple-line-icons/simple-line-icons.min.css	(from http://radixtouch.in/hospital/)
16:39:54	30999/30999	---MCZ	200	added ('OK')	text/css	date:Fri,%2011%20Aug%202017%2004:38:56%20GMT	http://radixtouch.in/hospital/css/font-awesome.min.css	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/css/font-awesome.min.css	(from http://radixtouch.in/hospital/)
16:39:55	121200/121200	---MCZ	200	added ('OK')	text/css	date:Fri,%2011%20Aug%202017%2004:38:54%20GMT	http://radixtouch.in/hospital/js/bootstrap/css/bootstrap.min.css	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/bootstrap/css/bootstrap.min.css	(from http://radixtouch.in/hospital/)
16:39:55	6457/6457	---MCZ	200	added ('OK')	text/css	date:Fri,%2011%20Aug%202017%2004:38:58%20GMT	http://radixtouch.in/hospital/js/bootstrap-switch/css/bootstrap-switch.min.css	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/bootstrap-switch/css/bootstrap-switch.min.css	(from http://radixtouch.in/hospital/)
16:39:56	183824/183824	---MCZ	200	added ('OK')	text/css	date:Mon,%2028%20Aug%202017%2005:42:32%20GMT	http://radixtouch.in/hospital/css/theme_style.css	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/css/theme_style.css	(from http://radixtouch.in/hospital/)
16:39:57	32891/32891	---MCZ	200	added ('OK')	text/css	date:Fri,%2011%20Aug%202017%2004:38:58%20GMT	http://radixtouch.in/hospital/css/plugins.min.css	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/css/plugins.min.css	(from http://radixtouch.in/hospital/)
16:39:57	11657/11657	---MCZ	200	added ('OK')	text/css	date:Tue,%2022%20Aug%202017%2005:36:48%20GMT	http://radixtouch.in/hospital/css/style.css	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/css/style.css	(from http://radixtouch.in/hospital/)
16:39:57	36627/36627	---MCZ	200	added ('OK')	text/css	date:Mon,%2028%20Aug%202017%2005:45:44%20GMT	http://radixtouch.in/hospital/css/responsive.css	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/css/responsive.css	(from http://radixtouch.in/hospital/)
16:39:58	15086/15086	---MCZ	200	added ('OK')	image/x-icon	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/img/favicon.ico	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/img/favicon.ico	(from http://radixtouch.in/hospital/)
16:39:58	104962/104962	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Aug%202017%2005:31:08%20GMT	http://radixtouch.in/hospital/index.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/index-2.html	(from http://radixtouch.in/hospital/)
16:39:58	5734/5734	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Jul%202017%2004:56:16%20GMT	http://radixtouch.in/hospital/img/logo.png	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/img/logo.png	(from http://radixtouch.in/hospital/)
16:39:59	545/545	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Aug%202017%2004:38:56%20GMT	http://radixtouch.in/hospital/img/flags/gb.png	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/img/flags/gb.png	(from http://radixtouch.in/hospital/)
16:39:59	545/545	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Aug%202017%2004:38:54%20GMT	http://radixtouch.in/hospital/img/flags/de.png	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/img/flags/de.png	(from http://radixtouch.in/hospital/)
16:39:59	446/446	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Aug%202017%2004:38:54%20GMT	http://radixtouch.in/hospital/img/flags/ua.png	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/img/flags/ua.png	(from http://radixtouch.in/hospital/)
16:40:00	469/469	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Aug%202017%2004:38:50%20GMT	http://radixtouch.in/hospital/img/flags/es.png	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/img/flags/es.png	(from http://radixtouch.in/hospital/)
16:40:00	420/420	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Aug%202017%2004:38:50%20GMT	http://radixtouch.in/hospital/img/flags/ru.png	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/img/flags/ru.png	(from http://radixtouch.in/hospital/)
16:40:00	7458/7458	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Aug%202017%2004:38:54%20GMT	http://radixtouch.in/hospital/img/doc/doc2.svg	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/img/doc/doc2.svg	(from http://radixtouch.in/hospital/)
16:40:01	7590/7590	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/img/doc/doc1.svg	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/img/doc/doc1.svg	(from http://radixtouch.in/hospital/)
16:40:01	4522/4522	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Aug%202017%2004:38:54%20GMT	http://radixtouch.in/hospital/img/doc/doc8.svg	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/img/doc/doc8.svg	(from http://radixtouch.in/hospital/)
16:40:02	8135/8135	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Aug%202017%2004:38:50%20GMT	http://radixtouch.in/hospital/img/doc/doc5.svg	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/img/doc/doc5.svg	(from http://radixtouch.in/hospital/)
16:40:02	3913/3913	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Aug%202017%2004:38:56%20GMT	http://radixtouch.in/hospital/img/dp.svg	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/img/dp.svg	(from http://radixtouch.in/hospital/)
16:40:02	88864/88864	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:58%20GMT	http://radixtouch.in/hospital/user_profile.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/user_profile.html	(from http://radixtouch.in/hospital/)
16:40:02	1833/1833	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:56%20GMT	http://radixtouch.in/hospital/lock_screen.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/lock_screen.html	(from http://radixtouch.in/hospital/)
16:40:03	2928/2928	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:58%20GMT	http://radixtouch.in/hospital/login.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/login.html	(from http://radixtouch.in/hospital/)
16:40:03	119564/119564	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:58%20GMT	http://radixtouch.in/hospital/email_inbox.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/email_inbox.html	(from http://radixtouch.in/hospital/)
16:40:03	81152/81152	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:50%20GMT	http://radixtouch.in/hospital/email_view.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/email_view.html	(from http://radixtouch.in/hospital/)
16:40:04	79033/79033	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:58%20GMT	http://radixtouch.in/hospital/email_compose.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/email_compose.html	(from http://radixtouch.in/hospital/)
16:40:05	70629/70629	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/schedule.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/schedule.html	(from http://radixtouch.in/hospital/)
16:40:05	82066/82066	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:54%20GMT	http://radixtouch.in/hospital/book_appointment.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/book_appointment.html	(from http://radixtouch.in/hospital/)
16:40:05	96311/96311	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:50%20GMT	http://radixtouch.in/hospital/view_appointment.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/view_appointment.html	(from http://radixtouch.in/hospital/)
16:40:06	103579/103579	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:54%20GMT	http://radixtouch.in/hospital/all_doctors.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/all_doctors.html	(from http://radixtouch.in/hospital/)
16:40:07	89227/89227	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:56%20GMT	http://radixtouch.in/hospital/add_doctor.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/add_doctor.html	(from http://radixtouch.in/hospital/)
16:40:07	90186/90186	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/edit_doctor.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/edit_doctor.html	(from http://radixtouch.in/hospital/)
16:40:07	96652/96652	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/doctor_profile.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/doctor_profile.html	(from http://radixtouch.in/hospital/)
16:40:07	104010/104010	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:56%20GMT	http://radixtouch.in/hospital/all_staffs.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/all_staffs.html	(from http://radixtouch.in/hospital/)
16:40:08	89433/89433	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/add_staff.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/add_staff.html	(from http://radixtouch.in/hospital/)
16:40:08	90182/90182	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:56%20GMT	http://radixtouch.in/hospital/edit_staff.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/edit_staff.html	(from http://radixtouch.in/hospital/)
16:40:09	90223/90223	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:56%20GMT	http://radixtouch.in/hospital/staff_profile.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/staff_profile.html	(from http://radixtouch.in/hospital/)
16:40:09	104507/104507	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:56%20GMT	http://radixtouch.in/hospital/all_patients.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/all_patients.html	(from http://radixtouch.in/hospital/)
16:40:09	92571/92571	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:54%20GMT	http://radixtouch.in/hospital/add_patient.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/add_patient.html	(from http://radixtouch.in/hospital/)
16:40:10	92844/92844	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:58%20GMT	http://radixtouch.in/hospital/edit_patient.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/edit_patient.html	(from http://radixtouch.in/hospital/)
16:40:10	83181/83181	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:54%20GMT	http://radixtouch.in/hospital/patient_profile.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/patient_profile.html	(from http://radixtouch.in/hospital/)
16:40:10	82776/82776	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:58%20GMT	http://radixtouch.in/hospital/room_allotment.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/room_allotment.html	(from http://radixtouch.in/hospital/)
16:40:11	74569/74569	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:58%20GMT	http://radixtouch.in/hospital/add_room_allotment.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/add_room_allotment.html	(from http://radixtouch.in/hospital/)
16:40:11	76859/76859	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:54%20GMT	http://radixtouch.in/hospital/payments.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/payments.html	(from http://radixtouch.in/hospital/)
16:40:12	77134/77134	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:50%20GMT	http://radixtouch.in/hospital/add_payment.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/add_payment.html	(from http://radixtouch.in/hospital/)
16:40:12	74983/74983	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:54%20GMT	http://radixtouch.in/hospital/invoice_payment.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/invoice_payment.html	(from http://radixtouch.in/hospital/)
16:40:12	115379/115379	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Aug%202017%2005:39:12%20GMT	http://radixtouch.in/hospital/widget.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/widget.html	(from http://radixtouch.in/hospital/)
16:40:12	106885/106885	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:54%20GMT	http://radixtouch.in/hospital/ui_buttons.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/ui_buttons.html	(from http://radixtouch.in/hospital/)
16:40:13	98196/98196	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:54%20GMT	http://radixtouch.in/hospital/ui_tabs_accordions_navs.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/ui_tabs_accordions_navs.html	(from http://radixtouch.in/hospital/)
16:40:14	87098/87098	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:56%20GMT	http://radixtouch.in/hospital/ui_typography.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/ui_typography.html	(from http://radixtouch.in/hospital/)
16:40:14	276268/276268	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:50%20GMT	http://radixtouch.in/hospital/ui_icons.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/ui_icons.html	(from http://radixtouch.in/hospital/)
16:40:14	77132/77132	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:54%20GMT	http://radixtouch.in/hospital/ui_panels.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/ui_panels.html	(from http://radixtouch.in/hospital/)
16:40:15	78002/78002	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/ui_grid.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/ui_grid.html	(from http://radixtouch.in/hospital/)
16:40:15	70600/70600	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:56%20GMT	http://radixtouch.in/hospital/calendar.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/calendar.html	(from http://radixtouch.in/hospital/)
16:40:15	108843/108843	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:54%20GMT	http://radixtouch.in/hospital/ui_tree.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/ui_tree.html	(from http://radixtouch.in/hospital/)
16:40:16	70420/70420	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:50%20GMT	http://radixtouch.in/hospital/ui_carousel.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/ui_carousel.html	(from http://radixtouch.in/hospital/)
16:40:16	92921/92921	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/layouts_form.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/layouts_form.html	(from http://radixtouch.in/hospital/)
16:40:17	154041/154041	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/advance_form.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/advance_form.html	(from http://radixtouch.in/hospital/)
16:40:17	86905/86905	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:54%20GMT	http://radixtouch.in/hospital/wizard_form.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/wizard_form.html	(from http://radixtouch.in/hospital/)
16:40:18	85137/85137	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:56%20GMT	http://radixtouch.in/hospital/validation_form.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/validation_form.html	(from http://radixtouch.in/hospital/)
16:40:18	72943/72943	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:56%20GMT	http://radixtouch.in/hospital/editable_form.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/editable_form.html	(from http://radixtouch.in/hospital/)
16:40:18	109005/109005	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Aug%202017%2005:00:40%20GMT	http://radixtouch.in/hospital/basic_table.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/basic_table.html	(from http://radixtouch.in/hospital/)
16:40:19	225931/225931	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Aug%202017%2005:47:28%20GMT	http://radixtouch.in/hospital/advanced_table.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/advanced_table.html	(from http://radixtouch.in/hospital/)
16:40:19	67115/67115	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:56%20GMT	http://radixtouch.in/hospital/layout_boxed.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/layout_boxed.html	(from http://radixtouch.in/hospital/)
16:40:20	78153/78153	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/layout_full_width.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/layout_full_width.html	(from http://radixtouch.in/hospital/)
16:40:20	67927/67927	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/layout_right_sidebar.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/layout_right_sidebar.html	(from http://radixtouch.in/hospital/)
16:40:20	66995/66995	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:54%20GMT	http://radixtouch.in/hospital/layout_sidebar_hover_menu.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/layout_sidebar_hover_menu.html	(from http://radixtouch.in/hospital/)
16:40:21	89951/89951	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:58%20GMT	http://radixtouch.in/hospital/layout_mega_menu.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/layout_mega_menu.html	(from http://radixtouch.in/hospital/)
16:40:21	73588/73588	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:58%20GMT	http://radixtouch.in/hospital/charts_echarts.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/charts_echarts.html	(from http://radixtouch.in/hospital/)
16:40:21	72683/72683	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:50%20GMT	http://radixtouch.in/hospital/charts_morris.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/charts_morris.html	(from http://radixtouch.in/hospital/)
16:40:22	74857/74857	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:54%20GMT	http://radixtouch.in/hospital/charts_chartjs.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/charts_chartjs.html	(from http://radixtouch.in/hospital/)
16:40:22	76107/76107	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:50%20GMT	http://radixtouch.in/hospital/google_maps.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/google_maps.html	(from http://radixtouch.in/hospital/)
16:40:22	74413/74413	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:56%20GMT	http://radixtouch.in/hospital/vector_maps.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/vector_maps.html	(from http://radixtouch.in/hospital/)
16:40:23	73663/73663	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:58%20GMT	http://radixtouch.in/hospital/contact.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/contact.html	(from http://radixtouch.in/hospital/)
16:40:23	2016/2016	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/page-404.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/page-404.html	(from http://radixtouch.in/hospital/)
16:40:23	1583/1583	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:58%20GMT	http://radixtouch.in/hospital/page-500.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/page-500.html	(from http://radixtouch.in/hospital/)
16:40:23	67620/67620	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:58%20GMT	http://radixtouch.in/hospital/blank_page.html	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/blank_page.html	(from http://radixtouch.in/hospital/)
16:40:24	17738/17738	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Aug%202017%2004:38:56%20GMT	http://radixtouch.in/hospital/img/doc/doc4.svg	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/img/doc/doc4.svg	(from http://radixtouch.in/hospital/)
16:40:24	5519/5519	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Aug%202017%2004:38:58%20GMT	http://radixtouch.in/hospital/img/doc/doc6.svg	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/img/doc/doc6.svg	(from http://radixtouch.in/hospital/)
16:40:24	3139/3139	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Aug%202017%2004:38:58%20GMT	http://radixtouch.in/hospital/img/doc/doc7.svg	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/img/doc/doc7.svg	(from http://radixtouch.in/hospital/)
16:40:25	4540/4540	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Aug%202017%2004:38:56%20GMT	http://radixtouch.in/hospital/img/doc/doc9.svg	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/img/doc/doc9.svg	(from http://radixtouch.in/hospital/)
16:40:25	5058/5058	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/img/doc/doc10.svg	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/img/doc/doc10.svg	(from http://radixtouch.in/hospital/)
16:40:26	86658/86658	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:50%20GMT	http://radixtouch.in/hospital/js/jquery.min.js	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/jquery.min.js	(from http://radixtouch.in/hospital/)
16:40:26	37045/37045	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/js/bootstrap/js/bootstrap.min.js	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/bootstrap/js/bootstrap.min.js	(from http://radixtouch.in/hospital/)
16:40:26	9556/9556	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/js/jquery.blockui.min.js	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/jquery.blockui.min.js	(from http://radixtouch.in/hospital/)
16:40:26	14903/14903	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:56%20GMT	http://radixtouch.in/hospital/js/bootstrap-switch/js/bootstrap-switch.min.js	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/bootstrap-switch/js/bootstrap-switch.min.js	(from http://radixtouch.in/hospital/)
16:40:27	17946/17946	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:56%20GMT	http://radixtouch.in/hospital/js/counterup/jquery.waypoints.min.js	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/counterup/jquery.waypoints.min.js	(from http://radixtouch.in/hospital/)
16:40:27	1069/1069	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:56%20GMT	http://radixtouch.in/hospital/js/counterup/jquery.counterup.min.js	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/counterup/jquery.counterup.min.js	(from http://radixtouch.in/hospital/)
16:40:27	13659/13659	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/js/jquery.slimscroll.js	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/jquery.slimscroll.js	(from http://radixtouch.in/hospital/)
